SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,CustomerValue,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 Years,TenureGroup_2-4 Years,TenureGroup_4+ Years,Churn_Probability,Risk_Level
0,64,115.0,7396.15,0,113.78692307692307,7360.0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,0.02,Low Risk
0,46,84.8,3958.85,0,84.23085106382979,3900.7999999999997,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.06,Low Risk
0,12,19.7,260.9,0,20.069230769230767,236.39999999999998,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,0.03,Low Risk
0,15,19.75,297.3,1,18.58125,296.25,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0.63,Medium Risk
0,17,92.55,1515.1,1,84.17222222222222,1573.35,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,0.63,Medium Risk
0,13,63.15,816.8,0,58.34285714285714,820.9499999999999,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,0.13,Low Risk
0,67,74.0,4868.4,0,71.59411764705882,4958.0,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,0.01,Low Risk
0,24,29.1,688.0,0,27.52,698.4000000000001,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.11,Low Risk
0,6,50.05,288.35,0,41.19285714285714,300.29999999999995,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.21,Low Risk
1,53,60.05,3229.65,1,59.80833333333334,3182.6499999999996,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0.6,Medium Risk
1,16,74.3,1178.25,1,69.30882352941177,1188.8,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0.8,High Risk
0,10,20.0,185.4,0,16.854545454545455,200.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.12,Low Risk
0,13,74.65,966.25,0,69.01785714285714,970.45,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0.32,Medium Risk
0,9,85.35,758.6,1,75.86,768.15,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0.78,High Risk
0,25,74.3,1863.8,1,71.68461538461538,1857.5,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,0.6,Medium Risk
1,7,44.4,265.8,0,33.225,310.8,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,0.25,Low Risk
0,38,85.4,3297.0,0,84.53846153846153,3245.2000000000003,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,0.02,Low Risk
0,43,94.1,4107.3,0,93.34772727272728,4046.2999999999997,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0.13,Low Risk
0,4,98.1,396.3,1,79.26,392.4,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,0.92,High Risk
0,25,108.9,2809.05,0,108.04038461538462,2722.5,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0.14,Low Risk
0,27,56.2,1567.55,0,55.98392857142857,1517.4,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.03,Low Risk
0,72,26.1,1851.45,0,25.362328767123287,1879.2,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0.0,Low Risk
0,71,85.45,6028.95,0,83.73541666666667,6066.95,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,0.01,Low Risk
0,24,88.95,2072.75,0,82.91,2134.8,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,0.37,Medium Risk
0,50,109.65,5551.15,1,108.84607843137255,5482.5,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,0.68,Medium Risk
0,57,74.35,4317.35,0,74.43706896551724,4237.95,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,0.01,Low Risk
0,15,48.85,736.8,0,46.05,732.75,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.04,Low Risk
0,4,80.1,336.15,0,67.22999999999999,320.4,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.1,Low Risk
0,28,56.05,1522.65,0,52.505172413793105,1569.3999999999999,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.07,Low Risk
1,9,74.55,622.9,1,62.29,670.9499999999999,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.83,High Risk
0,55,89.8,4959.6,0,88.56428571428572,4939.0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.04,Low Risk
0,3,100.95,329.95,1,82.4875,302.85,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,0.98,High Risk
0,10,94.9,1048.85,1,95.35,949.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,0.74,High Risk
0,55,19.1,1001.5,0,17.883928571428573,1050.5,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0.05,Low Risk
0,20,20.35,442.6,0,21.076190476190476,407.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,0.01,Low Risk
0,62,106.05,6703.5,0,106.4047619047619,6575.099999999999,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True,0.05,Low Risk
1,32,104.9,3351.55,1,101.56212121212121,3356.8,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,0.47,Medium Risk
0,43,19.65,779.25,0,17.710227272727273,844.9499999999999,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0.0,Low Risk
0,9,24.1,259.8,1,25.98,216.9,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7,Medium Risk
0,60,59.85,3483.45,0,57.10573770491803,3591.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.01,Low Risk
0,58,86.1,4890.5,0,82.88983050847457,4993.799999999999,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,0.05,Low Risk
0,7,19.45,136.75,0,17.09375,136.15,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,0.01,Low Risk
0,2,97.1,184.15,0,61.38333333333333,194.2,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.29,Low Risk
1,37,36.65,1315.0,0,34.60526315789474,1356.05,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.12,Low Risk
1,65,103.9,6767.1,0,102.53181818181818,6753.5,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,0.09,Low Risk
0,39,19.75,757.95,0,18.94875,770.25,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0.0,Low Risk
0,66,104.05,6890.0,1,102.83582089552239,6867.3,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,0.69,Medium Risk
0,68,24.55,1657.4,0,24.020289855072466,1669.4,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0.0,Low Risk
0,62,48.7,3008.55,0,47.75476190476191,3019.4,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0.02,Low Risk
0,3,88.35,262.05,1,65.5125,265.04999999999995,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0.36,Medium Risk
0,72,109.55,8165.1,0,111.85068493150685,7887.599999999999,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,0.02,Low Risk
0,41,20.65,875.55,0,20.84642857142857,846.65,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,0.01,Low Risk
0,29,94.65,2649.15,1,88.305,2744.8500000000004,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.77,High Risk
0,4,55.2,220.65,0,44.13,220.8,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.07,Low Risk
0,53,24.05,1301.9,0,24.10925925925926,1274.65,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0.03,Low Risk
1,1,74.4,74.4,1,37.2,74.4,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.84,High Risk
0,41,79.9,3326.2,1,79.1952380952381,3275.9,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.64,Medium Risk
0,39,20.45,790.0,0,19.75,797.55,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0.0,Low Risk
0,63,19.25,1237.65,0,19.33828125,1212.75,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0.02,Low Risk
0,15,26.35,378.6,0,23.6625,395.25,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0.22,Low Risk
0,13,43.8,592.65,0,42.332142857142856,569.4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.1,Low Risk
0,1,50.15,50.15,0,25.075,50.15,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.15,Low Risk
0,1,20.45,20.45,0,10.225,20.45,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,0.02,Low Risk
1,8,69.7,560.85,1,62.31666666666667,557.6,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.61,Medium Risk
0,60,61.4,3638.25,0,59.64344262295082,3684.0,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.01,Low Risk
1,12,98.1,1060.2,1,81.55384615384615,1177.1999999999998,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0.87,High Risk
0,40,70.75,2921.75,0,71.26219512195122,2830.0,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,0.03,Low Risk
0,66,61.15,4017.45,0,59.96194029850746,4035.9,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0.01,Low Risk
0,42,20.25,854.9,0,19.88139534883721,850.5,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,0.0,Low Risk
1,66,63.85,4174.35,0,62.30373134328359,4214.1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,0.15,Low Risk
0,49,98.7,4920.55,0,98.411,4836.3,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.11,Low Risk
0,1,20.5,20.5,1,10.25,20.5,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.5367500000000001,Medium Risk
0,41,20.0,810.3,0,19.29285714285714,820.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0.0,Low Risk
0,41,19.3,772.4,0,18.39047619047619,791.3000000000001,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,0.0,Low Risk
0,23,84.4,1936.85,0,80.70208333333333,1941.2,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.13,Low Risk
0,3,25.1,79.8,0,19.95,75.30000000000001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25,Low Risk
0,4,48.25,202.25,0,40.45,193.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.15,Low Risk
0,52,19.85,1070.5,0,20.19811320754717,1032.2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0.0,Low Risk
1,4,99.6,347.65,1,69.53,398.4,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,0.87,High Risk
0,11,94.2,999.9,0,83.325,1036.2,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,0.27,Low Risk
0,2,62.15,113.1,0,37.699999999999996,124.3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.12,Low Risk
0,26,79.3,2015.8,0,74.65925925925926,2061.7999999999997,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.13,Low Risk
0,24,56.25,1454.25,0,58.17,1350.0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,0.06,Low Risk
0,12,20.3,246.7,0,18.976923076923075,243.60000000000002,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.02,Low Risk
1,60,99.0,6017.9,0,98.65409836065574,5940.0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,0.35,Medium Risk
0,64,90.6,5817.45,0,89.49923076923076,5798.4,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,0.0,Low Risk
0,66,85.9,5595.3,0,83.51194029850747,5669.400000000001,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,0.01,Low Risk
0,60,79.2,4765.0,0,78.11475409836065,4752.0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,Low Risk
0,17,70.35,1201.65,0,66.75833333333334,1195.9499999999998,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,0.16,Low Risk
0,42,19.35,867.3,0,20.169767441860465,812.7,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0.01,Low Risk
0,1,50.15,50.15,0,25.075,50.15,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.23,Low Risk
0,47,63.8,3007.25,0,62.651041666666664,2998.6,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.02,Low Risk
0,10,20.55,252.75,0,22.977272727272727,205.5,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0.04,Low Risk
1,70,88.55,6306.5,0,88.82394366197182,6198.5,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,0.0,Low Risk
1,67,101.4,6841.05,0,100.60367647058824,6793.8,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,0.42,Medium Risk
0,1,81.95,81.95,1,40.975,81.95,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.98,High Risk
0,7,69.35,451.1,1,56.3875,485.44999999999993,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.81,High Risk
0,1,44.6,44.6,0,22.3,44.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.07,Low Risk
0,4,63.75,226.2,0,45.239999999999995,255.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0.18,Low Risk
0,66,109.25,7082.5,0,105.7089552238806,7210.5,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0.09,Low Risk
0,12,84.6,1017.35,0,78.25769230769231,1015.1999999999999,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.25,Low Risk
0,24,20.45,527.35,0,21.094,490.79999999999995,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,0.0,Low Risk
0,26,85.75,2146.5,0,79.5,2229.5,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0.13,Low Risk
0,6,91.1,455.3,1,65.04285714285714,546.5999999999999,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,0.86,High Risk
0,57,107.95,5969.85,0,102.92844827586208,6153.150000000001,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.11,Low Risk
0,14,86.1,1235.55,1,82.36999999999999,1205.3999999999999,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,0.86,High Risk
0,42,22.95,1014.25,0,23.587209302325583,963.9,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,0.0,Low Risk
0,25,94.7,2362.1,1,90.85,2367.5,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.36,Medium Risk
0,64,19.45,1225.65,0,18.85615384615385,1244.8,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.0,Low Risk
0,22,85.1,1873.7,1,81.46521739130435,1872.1999999999998,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.83,High Risk
0,19,19.7,386.5,0,19.325,374.3,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,0.03,Low Risk
0,61,99.15,6010.05,1,96.93629032258065,6048.150000000001,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,0.23,Low Risk
0,22,87.0,1850.65,0,80.46304347826087,1914.0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.15,Low Risk
1,70,102.95,7101.5,1,100.02112676056338,7206.5,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,0.29,Low Risk
0,12,79.95,1043.4,0,80.26153846153846,959.4000000000001,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.2,Low Risk
0,31,64.0,1910.75,0,59.7109375,1984.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,0.1,Low Risk
0,11,64.9,716.1,0,59.675000000000004,713.9000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,0.15,Low Risk
0,68,25.75,1686.15,0,24.43695652173913,1751.0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0.0,Low Risk
1,72,90.15,6716.45,0,92.00616438356164,6490.8,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,0.0,Low Risk
1,67,116.1,7839.85,0,115.29191176470589,7778.7,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,0.3,Low Risk
0,60,104.95,6236.75,0,102.24180327868852,6297.0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,0.07,Low Risk
0,1,45.05,45.05,1,22.525,45.05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.62,Medium Risk
1,1,71.0,71.0,1,35.5,71.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.91,High Risk
0,58,50.0,2919.85,0,49.48898305084746,2900.0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,0.02,Low Risk
1,47,70.55,3309.25,1,68.94270833333333,3315.85,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.69,Medium Risk
0,1,79.7,79.7,1,39.85,79.7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.99,High Risk
0,1,20.45,20.45,0,10.225,20.45,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.0935,Low Risk
0,22,59.0,1254.7,1,54.55217391304348,1298.0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.71,High Risk
0,48,60.35,2896.4,1,59.11020408163265,2896.8,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,0.63,Medium Risk
0,37,19.85,717.5,0,18.88157894736842,734.45,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.0,Low Risk
0,13,19.95,253.8,0,18.12857142857143,259.34999999999997,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.03,Low Risk
0,43,26.45,1110.05,0,25.22840909090909,1137.35,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,0.0,Low Risk
0,6,63.4,348.8,0,49.82857142857143,380.4,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,0.08,Low Risk
0,71,53.95,3888.65,0,54.00902777777778,3830.4500000000003,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0.0,Low Risk
1,1,69.25,69.25,1,34.625,69.25,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.96,High Risk
0,72,95.1,6843.15,0,93.7417808219178,6847.2,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,0.05,Low Risk
1,6,74.1,450.9,0,64.41428571428571,444.59999999999997,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.09,Low Risk
0,12,35.5,432.25,0,33.25,426.0,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.14,Low Risk
0,25,70.95,1767.35,1,67.975,1773.75,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.66,Medium Risk
0,21,79.2,1742.45,0,79.20227272727273,1663.2,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,0.1,Low Risk
0,6,48.8,297.35,0,42.478571428571435,292.79999999999995,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0.21,Low Risk
0,20,89.0,1820.45,1,86.68809523809524,1780.0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,0.75,High Risk
0,18,99.4,1742.95,1,91.73421052631579,1789.2,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,0.86,High Risk
